Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
November,43.74102862437914,Engineer,34228.87350355875,3136.147278532942,7,4,10.586596686798494,-0.024052391699786783,Not Specified,27,2.4549440328388523,6.113931276208106,1.3437679699603187,Standard,1470.3974817771812,34.743826769098234,25.727343645807846,Yes,45.37507725885235,56.43589673591723,Low_spent_Large_value_payments,398.456641347797
December,37.44830791092699,Musician,32700.590891193577,2852.081567379882,8,6,22.075031992452196,7.983077486791959,"Home Equity Loan, Payday Loan, Home Equity Loan, Home Equity Loan, and Not Specified",18,20.64551794761322,13.568588112360754,17.5803372351593,_,1073.42437539631,28.31674832512959,13.570658271637212,Yes,360.620205815761,100.4818971709735,High_spent_Medium_value_payments,496.26195289402233
September,36.25202903079123,Manager,70054.32021898805,3223.472098367148,8,9,17.46144348533164,8.991727375393314,"Debt Consolidation Loan, Not Specified, and Mortgage Loan",29,14.777958839832866,17.293612409726418,13.691178152911869,Bad,3049.2452844095387,23.978325874068105,7.5252410578951405,Yes,192.33713893275703,163.43080797071872,Low_spent_Large_value_payments,488.73659391131906
December,17.514797373460585,Developer,33536.30058171533,7580.069345556082,4,5,18.44220874394695,4.999578304324851,"Home Equity Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,9.248524106385572,20.527193109860427,3.7081279703569754,Standard,912.531384850629,30.514857168793313,21.44673334445714,Yes,199.8560225884577,127.2484519938837,High_spent_Large_value_payments,815.2188374104796
December,21.002667254481953,Accountant,41586.61425244562,3283.593672286087,6,9,17.753914995165474,6.005432491179741,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",26,7.021776938839427,0.33795270727276217,16.814816504968025,Standard,2560.517209732655,27.920906938384807,22.12795779284216,Yes,174.1859755515113,48.24417069725497,Low_spent_Large_value_payments,478.4923139448615
September,23.588272986281446,Lawyer,30898.65790241042,3831.722694542281,8,6,27.5248633922051,8.039238382791227,"Personal Loan, and Payday Loan",55,24.7710844915,6.902498484779682,13.091077899048535,Bad,4757.403681224368,36.79154138648641,4.125194714730679,Yes,18.5164000076486,52.40696512623171,High_spent_Medium_value_payments,388.0101327998229
December,35.46269369419456,Doctor,42941.40594593768,818.7115394951207,5,5,6.5892083989267904,0.9941933116256506,Not Specified,12,14.062078271854354,1.400097590616392,12.796501767961217,_,441.67493178949064,33.873437088648025,20.54963579745385,Yes,7.724513610918882,37.88369053682389,Low_spent_Large_value_payments,240.32540046176737
December,20.156383816899123,Mechanic,126736.34176419959,13475.458671511658,0,2,5.641465629988333,2.007782990560577,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Not Specified",-2,0.8614320971163569,7.472226389355321,3.2926545465388015,Good,477.500151570541,28.722616451867545,30.49517491519139,No,27.57103462389963,129.45696365076634,High_spent_Medium_value_payments,593.2620567264444
September,31.943109531720005,Manager,16232.673573356027,2885.8297490903697,4,9,17.62810367337403,4.999202027562183,"Credit-Builder Loan, and Student Loan",20,12.54221461988838,14.911050712779234,14.402855753433794,Standard,4545.1295156258175,37.15700803900583,10.219677652858921,Yes,43.544043374766034,55.015959248902654,Low_spent_Medium_value_payments,382.7524416249871
November,37.66455271637548,Mechanic,-25078.57739563538,1588.4349430962397,6,9,22.405470357034048,8.019501934920083,"Home Equity Loan, and Not Specified",53,21.755635172153937,2.0364492744402334,17.801609259451883,Bad,4621.498594685273,35.08675113066857,18.881388763164093,Yes,72.66685061462178,23.15385145816586,High_spent_Small_value_payments,271.0482779965179
November,42.984387228354656,Musician,38159.45797101832,5278.300486699458,3,6,8.430220189607025,3.9904916630916274,"Mortgage Loan, Payday Loan, Student Loan, Payday Loan, and Personal Loan",1,4.529067061631282,0.4145667886441067,8.717936410395593,Good,704.2125153047948,25.61349918234,34.12261901737746,No,194.07665797594422,146.73845716674313,Low_spent_Medium_value_payments,342.90921761964984
December,34.97366942740691,Mechanic,15878.783877911672,1020.6294024823756,9,9,23.058653353465488,7.950425745665299,"Student Loan, and Home Equity Loan",31,16.434995263741452,5.1872743628200695,7.405807262719029,Bad,2379.0635496932214,35.59014011285366,18.809358324595483,Yes,68.39013597936575,111.01326225642724,Low_spent_Small_value_payments,241.1809851597722
December,18.536161895096775,Entrepreneur,26015.33775963868,1534.466828719754,9,5,23.09417798303165,7.9839722848020305,"Payday Loan, and Home Equity Loan",29,15.589362127891508,14.415132320810512,9.84991894483812,Bad,2482.9047798171,36.08850736691013,17.8195545523255,NM,45.355835773485765,60.356283000188256,Low_spent_Small_value_payments,301.24580629502884
October,44.36072774272451,Developer,5362.440033507803,633.8274481411611,5,6,20.53513248218611,7.981383839053724,"Home Equity Loan, and Mortgage Loan",16,12.384729458080244,14.379573743261325,15.207090775928041,_,1362.3856512043888,27.823862309579084,15.516085032095795,No,61.00844837492226,41.87318521060699,!@9#%8,293.0917730312889
September,28.50940861042508,Entrepreneur,79891.41415838951,5282.523274304451,3,1,7.902749491448004,0.9924396715088689,"Auto Loan, Debt Consolidation Loan, Personal Loan, and Not Specified",14,13.982974185675715,6.940868839059869,3.1002076057163475,Good,538.2878202180618,38.60092611203532,31.56475396718927,No,202.13130571215308,140.20800890777252,High_spent_Large_value_payments,945.9748093831204
September,43.41715682850709,Developer,72999.69681703794,6782.906225994063,0,3,5.491584293562028,1.9986355385374437,"Student Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",1,8.38346613802006,7.966381648097059,3.0022347128416684,Good,555.0513146139211,36.41334113315961,31.832211790620622,No,21.48747090688734,132.5683597857883,Low_spent_Medium_value_payments,836.7841902419608
December,43.70048274899686,Doctor,-10828.095836125402,1165.7930350516363,6,4,10.590621056564013,2.0051895241578706,"Auto Loan, Home Equity Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",10,9.56716718999102,10.459509110143111,2.094482238048836,Good,1527.8196904133347,35.63444955999814,18.65101367442211,No,86.55710219324533,64.40211178285143,Low_spent_Medium_value_payments,389.4749120511324
November,36.531740218489944,Musician,59.11340848913824,1525.4851547729254,3,3,14.51595689785323,2.0021474893849356,"Student Loan, and Credit-Builder Loan",10,16.392285757492857,9.182931969928166,3.382747756613173,_,1306.1273859613323,28.292563318693094,19.635996530844654,Yes,17.763202010466635,76.1979117283424,High_spent_Small_value_payments,265.50623921831857
December,38.17512696396824,Manager,23631.633035465064,962.9363622364419,5,6,17.578686929285993,2.006299646988138,"Home Equity Loan, and Debt Consolidation Loan",11,8.779805364144265,14.778294099438957,10.391552464143428,Standard,1307.0829096893779,32.69829661288447,16.855353476909364,Yes,54.83740243702458,148.04862249096445,Low_spent_Large_value_payments,253.79683752329726
December,18.394412319328758,Musician,27690.40534952973,1759.74681619892,7,3,8.744191926117429,0.007078632858716646,Not Specified,16,10.884080835725245,8.291705707739611,4.271003982194036,_,1387.0144314383883,36.6684491432424,19.02561999031271,Yes,25.12142727404708,58.24556430499092,Low_spent_Large_value_payments,554.690718954272
October,24.461870132721934,Architect,64253.388209044315,6574.132083754976,1,3,8.098351768810392,0.9958662621604787,"Personal Loan, and Not Specified",14,9.764081404603752,7.557997015892534,9.487925866214987,_,306.58811381901984,38.916366281424544,15.90665499658341,NM,180.16013898057767,78.74010780715795,Low_spent_Medium_value_payments,606.8640312429766
October,49.02146080160186,Journalist,95985.34079949907,6573.210676012946,1,6,6.741751183290443,1.9818900405437285,"Credit-Builder Loan, Student Loan, Home Equity Loan, Mortgage Loan, Not Specified, Payday Loan, Not Specified, Not Specified, and Personal Loan",-1,2.376437504973198,-0.930378719417212,3.730458676465566,_,223.17778696172164,40.49301745121459,28.247447305920375,NM,213.74887615932505,414.61081744993896,High_spent_Small_value_payments,428.61283255570316
November,29.96802376815687,Writer,101692.66680256714,9109.755123117433,0,3,9.692804720843874,1.0208894877635226,Not Specified,11,15.438177675963233,5.808302419362506,3.594841943276317,Good,356.3527764626829,28.894904570339907,20.947136376775095,Yes,101.10934490272182,65.38089818681553,High_spent_Large_value_payments,733.3688105979907
December,42.80228805932505,Writer,37834.522154079415,8869.340432655767,4,4,8.518864195119933,2.0034882241955896,"Not Specified, Not Specified, Debt Consolidation Loan, and Mortgage Loan",11,10.10228656063479,6.894591223503678,4.936132086240886,Good,844.8025484875249,38.80292763985702,24.96817868496589,No,86.71080160762016,150.37459733774813,!@9#%8,347.61334237053745
December,14.896936062076362,Entrepreneur,43266.53268356673,7385.448703548403,6,5,11.43375261627533,2.0080982060784116,"Home Equity Loan, Personal Loan, Mortgage Loan, Not Specified, Not Specified, and Personal Loan",5,14.83480073191629,2.250163318471045,6.218388143376508,Standard,1252.7451694470622,29.555706614415335,12.302718561331272,NM,718.91820257467,29.890490156762397,High_spent_Medium_value_payments,862.7425921711806
September,37.51445646805066,Engineer,9924.533035738132,1481.6221220781092,4,4,23.084031798166535,9.024018474945343,Student Loan,53,23.4439280778161,9.26584341598936,7.274261268863164,Bad,1130.599949360059,26.110927228650212,10.986570389694515,Yes,81.00162200152813,45.56288521076772,High_spent_Medium_value_payments,321.22638879789974
October,47.13227498686312,Mechanic,37674.63139498461,3452.5701320293706,1,6,7.721649648607145,1.9858545841306783,"Student Loan, Payday Loan, Payday Loan, Personal Loan, and Student Loan",5,2.2606824412586093,1.8492909404789262,0.7825149594363089,_,940.5482425715272,32.04728427400342,17.40961276998852,No,42.48825295335625,125.43718553620485,Low_spent_Medium_value_payments,483.20913228799986
December,42.89844125442161,Manager,-3324.9283900478404,861.8441473874975,6,6,21.370214921027987,1.9888524990688525,"Auto Loan, and Student Loan",15,14.02585923557979,11.155961864057623,12.355731735947883,Standard,1252.3576500197278,35.35952109189279,18.905265689545864,Yes,40.0563490152862,51.84131936719807,Low_spent_Small_value_payments,308.0517159148762
December,34.378557978660325,Lawyer,100860.71393852895,1701.534148938829,2,5,9.182359100443106,3.9898035989083063,"Mortgage Loan, Personal Loan, and Student Loan",4,8.97174401751114,15.14515370504956,5.815166488857894,Standard,57.008979479927376,40.80299669586325,27.692174135379574,Yes,84.41412525695507,309.32053327316294,Low_spent_Medium_value_payments,776.2542579253866
December,44.59367723446479,Manager,61703.64519153004,3113.0679558010934,4,6,16.900289090523223,3.990707886682683,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",12,8.608012345197674,8.125727920415894,10.595661879269826,Standard,1372.9912807484861,32.24766594871327,28.780700811636013,Yes,198.18600020342615,48.0381336186903,!@9#%8,471.01080964685895
September,42.85959708202702,Teacher,27557.549184113894,7373.3640497274255,4,4,10.223745964117484,0.02010929846868992,"Mortgage Loan, Payday Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",10,10.164471379348424,6.243064133941416,1.0668123185024712,Good,1129.8851266383235,37.05372918796135,30.764148227215163,No,8.795825913647356,161.38057496051246,Low_spent_Small_value_payments,625.6913691399607
December,17.952692178259035,Manager,85695.67860219767,8666.076029890082,5,1,8.609708635960772,3.99670297028936,"Personal Loan, Mortgage Loan, Home Equity Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",2,8.594209581390093,8.844289609937816,8.74378015073269,Good,517.2200287704833,25.37992472362609,29.3112294815273,No,191.92545194828676,326.0151961081665,High_spent_Medium_value_payments,883.2404246862735
November,21.23852222458095,Writer,36249.62735794969,12074.052942171431,0,6,10.650318483103046,0.010577152559187637,Not Specified,3,0.8910908499506486,5.252123275631331,0.7754678741445048,Good,798.9416089912373,32.59650516718819,21.502865926932074,No,113.30423741054138,581.0744737875051,High_spent_Medium_value_payments,616.2444122238445
October,34.777763406235,Media_Manager,-12033.079734478342,1728.1089322327796,3,5,7.700103779603335,3.9987900498463556,Not Specified,7,7.700085169179238,9.858055548381323,6.913573266304062,Standard,260.5763496392848,25.04122980461746,32.55420473692481,Yes,53.44131447598256,-8.38243011150594,Low_spent_Small_value_payments,1135.0067918183956
October,22.932991049863443,Media_Manager,89533.44873977825,10261.145738768075,3,2,10.77971133091075,0.9971905101046021,Not Specified,13,9.693862137825354,1.8871125293041249,8.148866484661145,Good,1444.9623842954572,24.484376413646338,22.836542802845017,No,-11.287560045014441,332.65666212995535,Low_spent_Medium_value_payments,786.6590577085026
October,51.18472652978771,Scientist,32665.43237020065,3479.965930000647,4,6,8.437876074880382,1.9971417838784598,"Payday Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan",-4,8.383289287703397,8.176358007005307,2.770543179486729,Good,304.19850275481224,32.88726245515258,25.853241456270265,No,131.28719734136473,83.46497178421556,High_spent_Medium_value_payments,339.24532276466203
September,35.53882147895566,Manager,20184.967011020373,2795.3154410688167,4,5,9.399949579885645,3.0035018250130596,"Home Equity Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",23,9.584682257096222,5.509119568379833,3.1598649219907324,Standard,476.98692458316384,28.53458261500213,20.16324087295593,Yes,339.3132281445351,147.22282956991822,Low_spent_Medium_value_payments,282.0407695814004
November,34.03901250558684,Media_Manager,24528.687055420396,10803.459038765292,5,5,10.946712406768093,0.00706204311995118,Not Specified,21,6.653855046698142,6.163863632718068,4.9634352020606,Good,1446.9787404325007,29.89892438608606,20.01932095202341,No,3.1320698734292307,687.0220788245692,!@9#%8,1013.6740520278274
September,30.736516195506827,Engineer,13410.25661837867,2170.621507137109,7,7,23.33440921583649,9.03710430875158,"Personal Loan, Not Specified, Debt Consolidation Loan, Student Loan, Student Loan, Personal Loan, and Payday Loan",57,16.30383049392041,18.81358729141058,16.75123837068814,Bad,2304.081075394207,30.525019989352973,9.981047332470135,Yes,47.19831402184808,56.14976015003138,High_spent_Medium_value_payments,150.44977567509642
October,44.638681036289896,Mechanic,-5676.686091993033,5284.001686179161,6,3,16.146510219224627,4.991241432143808,"Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",28,8.487925694149393,14.176649909276362,9.31182541374567,Standard,1850.971534353784,35.75156430399681,9.230372165643557,Yes,21.35905335167999,245.8630056863389,Low_spent_Large_value_payments,390.61213473399243
October,18.34242573225178,Scientist,32753.607495274442,1045.2291710045267,9,8,22.09224043780023,9.01059398063679,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, and Personal Loan",46,23.272294498823726,4.338471267546079,15.75084346859699,Bad,4760.341087132984,32.86571216135817,6.447610516323158,Yes,91.80454583841212,138.25394461937947,High_spent_Medium_value_payments,250.383338609904
