Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
08/10/2004,21.00.00,1.5,1221.0,12.3,1061.0,163.0,619.0,76.0,1615.0,1178.0,24.77527694264427,52.2,1.5951
08/10/2004,22.00.00,1.5,1230.0,10.3,990.0,151.0,652.0,71.0,1559.0,1111.0,24.160051627492066,54.4,1.6049
08/10/2004,23.00.00,1.7,1247.0,9.6,961.0,167.0,666.0,71.0,1569.0,1112.0,23.958176332060248,56.1,1.6298
09/10/2004,00.00.00,1.6,1217.0,9.9,975.0,174.0,665.0,66.0,1565.0,1109.0,22.48502538970206,60.6,1.608
09/10/2004,01.00.00,1.3,1158.0,8.6,923.0,142.0,673.0,62.0,1519.0,1072.0,21.958125240169466,61.5,1.5967
09/10/2004,02.00.00,1.4,1150.0,7.3,871.0,155.0,697.0,58.0,1502.0,1030.0,21.316364186815917,64.5,1.594
09/10/2004,04.00.00,0.9,1062.0,5.1,770.0,96.0,780.0,48.0,1450.0,922.0,21.314025108353235,63.9,1.5951
09/10/2004,05.00.00,1.3,1157.0,7.8,890.0,154.0,681.0,53.0,1549.0,1054.0,20.795085404621204,66.7,1.6201
09/10/2004,06.00.00,1.3,1167.0,8.2,907.0,211.0,681.0,55.0,1548.0,1082.0,20.592228872934356,67.5,1.621
09/10/2004,07.00.00,2.9,1403.0,17.6,1229.0,381.0,523.0,63.0,1872.0,1365.0,20.86849172017537,66.3,1.6165
09/10/2004,08.00.00,3.2,1453.0,20.1,1298.0,470.0,489.0,69.0,1940.0,1497.0,21.672786231909413,63.7,1.6186
09/10/2004,09.00.00,3.4,1455.0,18.7,1260.0,464.0,502.0,84.0,1868.0,1540.0,23.85175744892331,56.0,1.6238
09/10/2004,10.00.00,3.6,1512.0,19.5,1282.0,450.0,498.0,95.0,1899.0,1554.0,26.02781229763059,48.2,1.598
09/10/2004,11.00.00,2.3,1331.0,13.0,1082.0,274.0,588.0,80.0,1689.0,1252.0,28.682203747797757,42.4,1.6286
09/10/2004,12.00.00,3.1,1472.0,18.2,1246.0,306.0,512.0,87.0,1873.0,1455.0,28.177873297419865,45.3,1.6957
09/10/2004,13.00.00,3.3,1430.0,16.2,1187.0,308.0,539.0,94.0,1812.0,1339.0,29.114610613090917,43.9,1.7309
09/10/2004,14.00.00,1.9,1264.0,11.0,1016.0,186.0,624.0,76.0,1650.0,1062.0,29.017496444983408,44.3,1.7392
09/10/2004,15.00.00,2.6,1378.0,15.9,1177.0,238.0,548.0,92.0,1775.0,1266.0,29.586005117744207,42.3,1.7248
09/10/2004,16.00.00,2.7,1377.0,14.2,1123.0,249.0,578.0,94.0,1716.0,1223.0,29.52224188647233,42.9,1.7308
09/10/2004,17.00.00,3.7,1527.0,19.9,1293.0,378.0,502.0,110.0,1907.0,1469.0,28.684574138605967,45.1,1.7468
09/10/2004,18.00.00,3.8,1573.0,21.7,1343.0,386.0,470.0,109.0,1990.0,1553.0,26.99623855459504,51.2,1.7928
09/10/2004,19.00.00,4.8,1674.0,25.7,1447.0,461.0,448.0,122.0,2065.0,1689.0,26.675068890006514,52.7,1.7966
09/10/2004,20.00.00,3.5,1455.0,17.3,1218.0,394.0,535.0,107.0,1796.0,1387.0,26.307188690872863,51.7,1.7334
09/10/2004,21.00.00,2.2,1242.0,11.2,1022.0,266.0,630.0,83.0,1641.0,1139.0,24.88509375648573,56.4,1.7447
09/10/2004,22.00.00,1.5,1181.0,8.9,935.0,158.0,701.0,62.0,1565.0,960.0,25.011923781596124,56.0,1.7367
09/10/2004,23.00.00,3.4,1468.0,15.2,1155.0,319.0,565.0,89.0,1738.0,1293.0,24.599422566476278,57.5,1.7433
10/10/2004,00.00.00,3.7,1520.0,17.2,1217.0,409.0,552.0,103.0,1812.0,1357.0,24.832397778285667,56.9,1.7438
10/10/2004,01.00.00,2.0,1203.0,11.9,1046.0,223.0,621.0,74.0,1664.0,1103.0,24.028694089734927,59.2,1.7327
10/10/2004,02.00.00,1.4,1096.0,8.1,903.0,107.0,732.0,52.0,1560.0,857.0,23.943537535815267,60.2,1.7515
10/10/2004,05.00.00,0.7,952.0,3.7,695.0,56.0,910.0,39.0,1429.0,627.0,22.262642441666685,65.6,1.7355
10/10/2004,06.00.00,1.2,1082.0,6.3,825.0,163.0,753.0,59.0,1526.0,930.0,21.22759701218456,69.1,1.7275
10/10/2004,07.00.00,1.3,1095.0,7.7,886.0,187.0,705.0,56.0,1574.0,1001.0,21.411705054808408,68.2,1.7127
10/10/2004,08.00.00,1.1,1049.0,6.3,826.0,150.0,765.0,51.0,1521.0,917.0,22.17689090152271,65.2,1.7256
10/10/2004,09.00.00,1.0,1055.0,5.6,795.0,103.0,807.0,51.0,1494.0,834.0,24.223000358324498,59.0,1.7449
10/10/2004,10.00.00,1.2,1074.0,5.1,767.0,143.0,814.0,58.0,1489.0,796.0,24.412011274602264,61.6,1.8468
10/10/2004,11.00.00,1.9,1229.0,9.0,941.0,220.0,680.0,68.0,1653.0,1040.0,24.822256476269104,59.6,1.8351
10/10/2004,12.00.00,2.3,1228.0,9.3,952.0,301.0,668.0,81.0,1622.0,1110.0,24.66174384113401,58.8,1.7838
10/10/2004,13.00.00,1.6,1107.0,5.9,807.0,214.0,768.0,73.0,1546.0,836.0,21.15496971894754,76.8,1.8881
10/10/2004,14.00.00,1.3,1031.0,4.4,732.0,162.0,872.0,69.0,1476.0,704.0,19.878387617878616,78.0,1.7879
10/10/2004,15.00.00,1.8,1155.0,5.8,804.0,232.0,815.0,81.0,1510.0,773.0,19.534551919903606,80.5,1.7917
10/10/2004,16.00.00,1.7,1131.0,6.6,841.0,254.0,784.0,82.0,1531.0,811.0,19.820111819542944,79.1,1.7877
10/10/2004,17.00.00,1.8,1143.0,7.8,890.0,224.0,744.0,71.0,1578.0,848.0,20.74152410333045,73.1,1.7695
10/10/2004,18.00.00,2.0,1145.0,8.4,915.0,247.0,733.0,81.0,1586.0,892.0,21.232932722195983,68.6,1.7014
10/10/2004,19.00.00,2.2,1169.0,8.3,910.0,334.0,726.0,87.0,1563.0,992.0,21.22031522981706,68.3,1.6914
10/10/2004,20.00.00,1.6,1105.0,8.1,905.0,239.0,734.0,72.0,1576.0,950.0,21.265916103497148,67.7,1.6848
10/10/2004,21.00.00,1.3,1049.0,6.1,817.0,168.0,806.0,63.0,1517.0,882.0,20.82782320259139,68.6,1.6719
10/10/2004,22.00.00,1.5,1069.0,6.7,844.0,185.0,767.0,63.0,1527.0,883.0,20.86093780817464,68.1,1.6585
10/10/2004,23.00.00,1.5,1073.0,6.6,838.0,178.0,768.0,63.0,1549.0,892.0,20.649384085496422,68.4,1.6507
11/10/2004,00.00.00,1.3,1039.0,6.1,817.0,132.0,799.0,55.0,1502.0,836.0,20.094538977835327,70.5,1.6384
11/10/2004,01.00.00,1.4,1021.0,6.0,811.0,135.0,794.0,52.0,1502.0,837.0,20.3408092870377,67.9,1.5901
11/10/2004,02.00.00,0.5,825.0,1.4,536.0,39.0,1203.0,32.0,1302.0,498.0,19.304158183978824,70.4,1.5663
11/10/2004,04.00.00,0.4,847.0,1.9,576.0,33.0,1139.0,29.0,1321.0,507.0,18.16004421724938,77.7,1.5795
11/10/2004,05.00.00,0.6,903.0,3.4,679.0,90.0,956.0,44.0,1385.0,660.0,18.318551637697965,76.9,1.5945
11/10/2004,06.00.00,1.1,1041.0,7.2,865.0,164.0,757.0,53.0,1486.0,902.0,18.534916286356747,74.9,1.5918
11/10/2004,07.00.00,2.9,1314.0,19.0,1267.0,336.0,559.0,62.0,1888.0,1240.0,19.678853511824855,70.3,1.5821
11/10/2004,08.00.00,3.5,1326.0,24.5,1416.0,366.0,499.0,68.0,1971.0,1395.0,20.190607361262664,66.6,1.5567
11/10/2004,09.00.00,4.6,1464.0,25.6,1444.0,565.0,475.0,85.0,2049.0,1625.0,19.62382472367608,68.9,1.5638
11/10/2004,10.00.00,3.4,1313.0,17.1,1213.0,536.0,564.0,88.0,1789.0,1359.0,19.223909158143215,73.4,1.6192
11/10/2004,11.00.00,2.3,1202.0,12.3,1058.0,416.0,647.0,82.0,1623.0,1152.0,20.106737088877708,69.6,1.607
11/10/2004,12.00.00,2.7,1225.0,15.2,1155.0,379.0,607.0,91.0,1738.0,1159.0,21.105754593241727,64.0,1.5795
11/10/2004,13.00.00,3.1,1257.0,18.3,1248.0,368.0,557.0,87.0,1837.0,1179.0,20.48077671142528,67.4,1.5832
11/10/2004,14.00.00,3.2,1271.0,17.2,1217.0,444.0,566.0,90.0,1810.0,1227.0,20.11397863086313,68.9,1.6074
11/10/2004,15.00.00,2.5,1179.0,14.1,1120.0,352.0,634.0,97.0,1667.0,1119.0,22.0061507653445,57.6,1.4942
11/10/2004,16.00.00,3.4,1278.0,18.3,1248.0,375.0,574.0,99.0,1814.0,1243.0,23.426765243522823,52.0,1.4642
11/10/2004,17.00.00,4.8,1435.0,25.0,1429.0,479.0,499.0,109.0,2072.0,1449.0,21.796470320281514,59.1,1.5115
11/10/2004,18.00.00,4.5,1326.0,22.2,1356.0,448.0,525.0,95.0,1966.0,1405.0,20.686403076397255,61.4,1.4898
11/10/2004,19.00.00,4.0,1324.0,21.4,1335.0,388.0,537.0,80.0,1920.0,1444.0,19.90566982710152,64.2,1.4711
11/10/2004,20.00.00,3.2,1206.0,16.2,1185.0,376.0,592.0,76.0,1751.0,1386.0,19.651746617251774,65.1,1.4769
11/10/2004,21.00.00,1.9,1052.0,10.3,987.0,224.0,700.0,62.0,1556.0,1102.0,20.07523181475699,63.3,1.4672
11/10/2004,22.00.00,1.9,1057.0,8.9,934.0,206.0,743.0,57.0,1525.0,1041.0,19.115486054914072,66.1,1.4415
11/10/2004,23.00.00,1.3,952.0,6.5,833.0,143.0,846.0,57.0,1381.0,881.0,18.91755471844226,60.9,1.3032
12/10/2004,00.00.00,1.1,911.0,5.1,769.0,113.0,919.0,54.0,1340.0,791.0,19.07910405145958,60.7,1.311
12/10/2004,01.00.00,1.0,898.0,4.6,742.0,93.0,915.0,50.0,1345.0,796.0,18.275125137297437,65.2,1.343
12/10/2004,02.00.00,0.5,809.0,2.1,593.0,58.0,1134.0,44.0,1277.0,647.0,18.326546317656515,65.1,1.3529
12/10/2004,04.00.00,0.5,814.0,3.2,666.0,56.0,1029.0,34.0,1311.0,719.0,17.909105283441022,67.5,1.3674
12/10/2004,05.00.00,0.8,857.0,3.9,705.0,105.0,982.0,44.0,1312.0,733.0,17.00717909936793,66.7,1.2772
12/10/2004,06.00.00,1.2,935.0,6.0,810.0,243.0,881.0,74.0,1356.0,835.0,18.00985042564571,60.6,1.2276
12/10/2004,07.00.00,2.7,1159.0,13.8,1110.0,492.0,671.0,101.0,1650.0,1094.0,17.590233318391256,60.8,1.2151
12/10/2004,08.00.00,3.0,1102.0,14.8,1141.0,435.0,648.0,103.0,1594.0,1114.0,17.983861022163182,57.8,1.1751
13/10/2004,09.00.00,1.5,896.0,5.9,809.0,286.0,882.0,78.0,1257.0,788.0,15.414357849891768,53.2,0.9246
13/10/2004,10.00.00,1.2,882.0,5.3,776.0,281.0,932.0,72.0,1222.0,760.0,16.550561466538696,49.9,0.9289
20/10/2004,16.00.00,4.7,1597.0,30.9,1573.0,652.0,424.0,167.0,2307.0,1956.0,24.819662573726482,57.7,1.7765
20/10/2004,17.00.00,8.0,1884.0,43.7,1846.0,895.0,348.0,194.0,2595.0,2203.0,24.600120400967533,58.9,1.8005
20/10/2004,18.00.00,7.7,1835.0,40.0,1770.0,826.0,358.0,172.0,2474.0,2073.0,23.898708660816453,61.8,1.8088
20/10/2004,19.00.00,6.8,1759.0,35.9,1684.0,648.0,373.0,134.0,2378.0,1923.0,22.999647139633453,65.9,1.8319
20/10/2004,20.00.00,6.0,1666.0,30.1,1553.0,629.0,409.0,130.0,2170.0,1780.0,22.424036001772038,67.7,1.8161
20/10/2004,21.00.00,4.7,1506.0,22.3,1360.0,529.0,458.0,113.0,1944.0,1609.0,22.063975880271755,69.2,1.8061
20/10/2004,22.00.00,3.4,1378.0,17.7,1229.0,405.0,511.0,99.0,1820.0,1466.0,21.826850088953506,69.6,1.79
20/10/2004,23.00.00,3.9,1448.0,19.5,1283.0,461.0,496.0,109.0,1877.0,1504.0,21.886720167880412,68.3,1.7699
21/10/2004,00.00.00,4.4,1481.0,22.3,1359.0,486.0,467.0,105.0,1957.0,1518.0,21.80682367942063,69.7,1.7872
21/10/2004,01.00.00,3.3,1289.0,15.4,1161.0,335.0,552.0,91.0,1765.0,1289.0,21.2902582839597,70.3,1.7574
21/10/2004,02.00.00,2.0,1109.0,9.3,951.0,210.0,664.0,77.0,1570.0,1076.0,20.790481757256202,71.7,1.7415
21/10/2004,05.00.00,0.8,966.0,5.1,771.0,149.0,830.0,60.0,1420.0,900.0,21.260410112328827,69.5,1.7447
21/10/2004,06.00.00,1.3,1088.0,8.8,932.0,203.0,706.0,72.0,1565.0,1034.0,21.612966412387323,67.5,1.708
21/10/2004,07.00.00,2.7,1303.0,16.6,1198.0,332.0,578.0,83.0,1791.0,1235.0,21.94516536552692,64.8,1.683
21/10/2004,08.00.00,3.6,1440.0,24.3,1412.0,446.0,494.0,104.0,2016.0,1455.0,22.574315634323284,61.4,1.6645
21/10/2004,09.00.00,3.6,1392.0,20.6,1313.0,524.0,517.0,119.0,1866.0,1478.0,22.657139608985744,61.5,1.6636
21/10/2004,10.00.00,2.6,1248.0,15.6,1167.0,347.0,572.0,105.0,1704.0,1393.0,25.579108751611784,52.3,1.6796
21/10/2004,11.00.00,2.0,1197.0,12.2,1058.0,273.0,634.0,91.0,1626.0,1237.0,27.051767216296867,47.6,1.67
21/10/2004,12.00.00,3.3,1357.0,17.7,1230.0,404.0,542.0,103.0,1834.0,1373.0,25.318496638617944,53.3,1.6834
21/10/2004,14.00.00,2.1,1261.0,15.0,1148.0,312.0,585.0,111.0,1733.0,1287.0,27.20226482587168,48.5,1.7172
21/10/2004,15.00.00,2.9,1382.0,16.7,1200.0,369.0,539.0,101.0,1807.0,1413.0,27.0155737826135,50.0,1.7507
21/10/2004,16.00.00,3.0,1400.0,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.4457495372626,52.2,1.7769
21/10/2004,17.00.00,3.2,1443.0,20.9,1322.0,335.0,488.0,101.0,1933.0,1539.0,27.006203772762092,51.0,1.7936
21/10/2004,18.00.00,4.4,1630.0,28.7,1520.0,447.0,427.0,118.0,2166.0,1691.0,25.925982499553356,55.8,1.8347
21/10/2004,19.00.00,6.0,1720.0,34.8,1661.0,576.0,382.0,120.0,2403.0,1846.0,25.120170264382068,59.4,1.8632
21/10/2004,20.00.00,5.0,1600.0,27.5,1492.0,486.0,432.0,107.0,2160.0,1665.0,24.71861439605709,58.7,1.8001
21/10/2004,21.00.00,4.3,1525.0,24.9,1427.0,439.0,450.0,104.0,2085.0,1577.0,23.769515180119924,62.2,1.7863
21/10/2004,22.00.00,4.3,1544.0,24.2,1409.0,462.0,448.0,91.0,2048.0,1603.0,22.445885384688154,67.1,1.794
21/10/2004,23.00.00,4.2,1455.0,22.2,1357.0,441.0,466.0,91.0,1964.0,1530.0,21.696959394961596,69.2,1.763
22/10/2004,00.00.00,2.2,1203.0,13.2,1090.0,223.0,593.0,74.0,1655.0,1205.0,21.342900874034967,68.5,1.7164
22/10/2004,01.00.00,1.3,1038.0,7.9,895.0,126.0,714.0,63.0,1474.0,999.0,21.162413395941257,68.6,1.7046
22/10/2004,02.00.00,1.0,975.0,5.9,807.0,116.0,788.0,57.0,1423.0,904.0,20.30927248345688,70.6,1.6659
22/10/2004,05.00.00,0.9,960.0,5.8,804.0,198.0,802.0,49.0,1435.0,886.0,18.660340611357242,74.4,1.5861
22/10/2004,06.00.00,1.0,982.0,6.5,834.0,185.0,770.0,55.0,1435.0,911.0,19.863994477433152,69.2,1.5808
22/10/2004,07.00.00,2.8,1359.0,19.5,1282.0,425.0,541.0,78.0,1912.0,1319.0,19.846858332224656,69.4,1.5859
22/10/2004,08.00.00,4.1,1500.0,28.0,1503.0,465.0,437.0,91.0,2158.0,1927.0,20.33179050698527,66.7,1.5781
22/10/2004,09.00.00,2.9,1315.0,18.7,1261.0,341.0,535.0,88.0,1830.0,1554.0,22.25124533486087,60.6,1.6069
22/10/2004,10.00.00,2.7,1307.0,18.3,1248.0,316.0,525.0,83.0,1787.0,1565.0,22.601797595474636,59.9,1.6246
22/10/2004,11.00.00,2.1,1235.0,14.3,1125.0,241.0,574.0,81.0,1704.0,1462.0,24.630728208459914,54.5,1.6514
22/10/2004,12.00.00,2.4,1310.0,16.5,1194.0,266.0,538.0,83.0,1781.0,1487.0,24.450096763204783,55.4,1.6712
22/10/2004,13.00.00,3.8,1459.0,22.9,1375.0,412.0,467.0,111.0,2007.0,1690.0,25.987959338352084,51.9,1.7148
22/10/2004,14.00.00,3.7,1461.0,22.3,1358.0,394.0,474.0,112.0,2033.0,1603.0,26.94067423150409,49.1,1.7101
22/10/2004,15.00.00,3.7,1476.0,22.0,1352.0,365.0,474.0,112.0,1996.0,1568.0,26.50159137765877,49.8,1.6928
22/10/2004,16.00.00,5.5,1612.0,27.7,1496.0,548.0,429.0,137.0,2127.0,1743.0,27.025416400138056,48.6,1.7017
22/10/2004,17.00.00,5.4,1654.0,29.8,1546.0,494.0,435.0,152.0,2176.0,2007.0,26.206336244926206,48.9,1.634
22/10/2004,18.00.00,8.4,1808.0,40.0,1771.0,686.0,373.0,163.0,2486.0,2235.0,24.294466110828267,54.3,1.6276
22/10/2004,19.00.00,6.8,1681.0,35.1,1666.0,556.0,397.0,135.0,2339.0,1998.0,23.29660243089711,58.1,1.6457
22/10/2004,20.00.00,4.5,1494.0,25.5,1443.0,467.0,454.0,119.0,2020.0,1795.0,22.302346661221236,62.5,1.6616
22/10/2004,21.00.00,2.5,1251.0,13.7,1107.0,297.0,579.0,91.0,1657.0,1407.0,21.34054766385816,66.1,1.6556
22/10/2004,22.00.00,1.6,1132.0,9.7,965.0,164.0,669.0,74.0,1502.0,1211.0,21.352072942070663,65.7,1.6319
22/10/2004,23.00.00,1.7,1158.0,9.8,970.0,196.0,664.0,73.0,1509.0,1202.0,20.389625892043114,68.1,1.6009
23/10/2004,00.00.00,1.7,1146.0,10.1,983.0,201.0,673.0,71.0,1518.0,1136.0,20.47224865620956,66.7,1.583
23/10/2004,01.00.00,1.1,993.0,6.0,813.0,132.0,792.0,57.0,1413.0,946.0,20.073305536760017,67.5,1.5544
23/10/2004,02.00.00,1.0,989.0,6.0,814.0,146.0,800.0,51.0,1418.0,915.0,19.18827962735668,70.0,1.5331
23/10/2004,05.00.00,0.7,925.0,4.6,742.0,127.0,876.0,43.0,1381.0,842.0,18.032473373925313,72.1,1.4834
23/10/2004,06.00.00,1.2,1039.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.102084000594914,72.3,1.4927
23/10/2004,07.00.00,2.3,1208.0,13.6,1104.0,394.0,598.0,65.0,1699.0,1165.0,17.59072622511303,74.8,1.491
23/10/2004,08.00.00,3.0,1268.0,16.0,1179.0,511.0,545.0,69.0,1753.0,1294.0,18.270117942680372,72.8,1.5048
23/10/2004,09.00.00,3.3,1353.0,18.9,1265.0,523.0,507.0,91.0,1833.0,1475.0,20.28345794271445,65.8,1.5374
23/10/2004,10.00.00,2.8,1317.0,15.7,1171.0,471.0,542.0,92.0,1727.0,1436.0,21.77943544264417,61.4,1.5696
23/10/2004,11.00.00,3.0,1356.0,16.2,1187.0,441.0,534.0,102.0,1738.0,1465.0,23.348834897682536,57.5,1.6169
23/10/2004,12.00.00,3.4,1414.0,19.4,1279.0,414.0,504.0,118.0,1854.0,1583.0,25.004107636224944,52.4,1.6356
23/10/2004,13.00.00,3.0,1326.0,16.9,1206.0,317.0,533.0,111.0,1785.0,1432.0,25.464994285604917,50.8,1.6275
23/10/2004,14.00.00,2.3,1211.0,12.5,1067.0,230.0,609.0,101.0,1608.0,1270.0,26.264979845378548,47.1,1.5724
23/10/2004,15.00.00,3.1,1324.0,15.8,1173.0,365.0,564.0,119.0,1749.0,1354.0,27.103479676152347,44.2,1.549
23/10/2004,16.00.00,3.0,1324.0,16.0,1181.0,360.0,565.0,115.0,1747.0,1318.0,27.2478370013705,43.0,1.5246
23/10/2004,17.00.00,3.3,1361.0,16.3,1189.0,420.0,549.0,120.0,1776.0,1351.0,25.686093075073586,48.3,1.5641
23/10/2004,18.00.00,4.0,1475.0,21.0,1324.0,475.0,490.0,115.0,1925.0,1530.0,23.470295755716506,57.9,1.6376
23/10/2004,19.00.00,4.6,1537.0,23.1,1381.0,526.0,469.0,118.0,2016.0,1615.0,22.127706489292905,63.6,1.6763
23/10/2004,20.00.00,4.1,1413.0,17.7,1231.0,460.0,520.0,117.0,1853.0,1415.0,21.584658183157444,67.7,1.7228
23/10/2004,21.00.00,2.3,1229.0,12.2,1055.0,255.0,607.0,96.0,1668.0,1219.0,21.02121437212918,69.3,1.7058
23/10/2004,22.00.00,2.6,1297.0,14.6,1136.0,283.0,567.0,89.0,1725.0,1307.0,20.29614979591861,70.5,1.6599
23/10/2004,23.00.00,2.6,1302.0,13.1,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.227271825191565,69.5,1.6109
24/10/2004,00.00.00,2.9,1347.0,15.5,1165.0,315.0,573.0,97.0,1741.0,1321.0,19.70290211381507,70.1,1.5891
24/10/2004,01.00.00,2.1,1165.0,11.8,1042.0,227.0,631.0,68.0,1621.0,1133.0,19.5140861782711,70.7,1.5851
24/10/2004,02.00.00,2.1,1155.0,10.9,1012.0,243.0,633.0,66.0,1577.0,1124.0,19.427129043382592,71.4,1.5959
24/10/2004,05.00.00,1.4,1057.0,8.6,925.0,139.0,684.0,48.0,1503.0,972.0,18.02433756366372,75.4,1.5441
24/10/2004,06.00.00,1.2,1029.0,7.5,880.0,182.0,709.0,47.0,1451.0,965.0,17.360454021720216,78.4,1.532
24/10/2004,07.00.00,1.5,1037.0,8.1,902.0,196.0,704.0,48.0,1481.0,984.0,17.47429833561182,76.6,1.5174
24/10/2004,08.00.00,0.9,920.0,4.8,755.0,108.0,853.0,45.0,1359.0,880.0,19.924373680725694,66.7,1.5401
24/10/2004,09.00.00,1.4,1080.0,7.8,891.0,175.0,732.0,59.0,1477.0,1001.0,19.16632074350491,70.0,1.5366
24/10/2004,10.00.00,2.1,1152.0,9.7,966.0,266.0,661.0,84.0,1542.0,1137.0,21.61194511828944,61.7,1.5547
24/10/2004,11.00.00,1.6,1085.0,8.4,918.0,179.0,721.0,72.0,1467.0,1023.0,24.735276663675904,50.4,1.5363
24/10/2004,12.00.00,1.5,1071.0,7.6,882.0,154.0,745.0,68.0,1431.0,962.0,24.919963118853047,49.1,1.5295
24/10/2004,13.00.00,1.1,1000.0,5.9,807.0,95.0,811.0,52.0,1376.0,825.0,25.063315028557554,46.7,1.4874
24/10/2004,14.00.00,1.4,1058.0,7.4,875.0,151.0,756.0,70.0,1421.0,877.0,24.88476230739616,47.9,1.4819
24/10/2004,15.00.00,2.0,1184.0,10.1,983.0,230.0,667.0,90.0,1537.0,1046.0,25.43954492631019,48.0,1.5249
24/10/2004,16.00.00,2.0,1189.0,9.7,965.0,239.0,670.0,87.0,1533.0,1060.0,26.628963152703363,44.9,1.5278
24/10/2004,17.00.00,2.5,1277.0,11.8,1043.0,306.0,614.0,99.0,1631.0,1155.0,25.09042238909751,50.1,1.563
24/10/2004,18.00.00,4.3,1482.0,20.3,1305.0,472.0,503.0,128.0,1874.0,1464.0,22.988005148188677,57.6,1.5885
24/10/2004,19.00.00,5.2,1555.0,24.3,1410.0,532.0,464.0,127.0,1971.0,2185.0,21.686846681754105,62.9,1.6117
24/10/2004,20.00.00,3.4,1324.0,15.6,1168.0,375.0,568.0,99.0,1716.0,1959.0,21.933906244346872,63.0,1.619
24/10/2004,21.00.00,1.3,1015.0,7.3,869.0,147.0,747.0,72.0,1439.0,1375.0,21.26084645697847,63.4,1.5748
24/10/2004,22.00.00,1.2,1010.0,7.1,860.0,118.0,768.0,62.0,1450.0,1212.0,20.22624615370296,65.8,1.535
24/10/2004,23.00.00,1.7,1081.0,9.0,938.0,181.0,697.0,62.0,1517.0,1273.0,18.435745711438358,71.5,1.5038
25/10/2004,00.00.00,1.7,1071.0,8.9,936.0,209.0,695.0,63.0,1516.0,1249.0,17.926933465525508,72.4,1.4758
25/10/2004,01.00.00,1.4,1014.0,7.2,864.0,167.0,745.0,56.0,1474.0,1097.0,16.858520234469324,75.4,1.4393
25/10/2004,02.00.00,0.9,891.0,4.4,735.0,112.0,878.0,44.0,1353.0,933.0,16.490644224686548,75.5,1.4056
25/10/2004,05.00.00,0.9,940.0,5.9,806.0,181.0,800.0,48.0,1392.0,1013.0,16.20489469356835,76.9,1.4029
25/10/2004,06.00.00,1.2,1020.0,7.2,866.0,253.0,749.0,59.0,1440.0,1087.0,15.774488336057402,79.6,1.417
25/10/2004,07.00.00,3.2,1316.0,18.5,1253.0,521.0,527.0,77.0,1780.0,1566.0,15.956973262160318,76.3,1.3772
25/10/2004,08.00.00,4.4,1423.0,25.0,1429.0,649.0,467.0,88.0,1998.0,1631.0,16.274272222071886,74.3,1.3644
25/10/2004,09.00.00,3.5,1314.0,18.8,1262.0,516.0,531.0,111.0,1754.0,1564.0,18.60136645118473,66.3,1.414
25/10/2004,10.00.00,3.2,1317.0,19.5,1283.0,487.0,518.0,114.0,1812.0,1601.0,20.560089878505096,60.2,1.4346
25/10/2004,11.00.00,3.0,1305.0,18.2,1245.0,529.0,524.0,108.0,1742.0,1539.0,19.326002564528608,66.2,1.4706
25/10/2004,12.00.00,3.5,1351.0,20.0,1298.0,565.0,498.0,111.0,1821.0,1577.0,20.04680910432944,63.9,1.4805
25/10/2004,13.00.00,4.0,1438.0,24.8,1425.0,558.0,451.0,126.0,1971.0,1732.0,21.352247542818077,59.4,1.4928
25/10/2004,14.00.00,3.8,1454.0,23.1,1380.0,568.0,457.0,117.0,1947.0,1672.0,21.515446621808223,60.9,1.5398
25/10/2004,15.00.00,4.2,1512.0,25.5,1441.0,605.0,432.0,119.0,2034.0,1744.0,21.58908500589314,60.9,1.5551
25/10/2004,16.00.00,5.0,1584.0,32.0,1597.0,666.0,392.0,125.0,2176.0,1845.0,21.657490200188477,62.0,1.5784
25/10/2004,17.00.00,7.9,1816.0,46.3,1897.0,814.0,330.0,158.0,2641.0,2164.0,21.700743575808318,61.9,1.592
25/10/2004,18.00.00,8.4,1824.0,44.5,1862.0,860.0,340.0,149.0,2567.0,2106.0,20.999786063664303,64.9,1.5987
25/10/2004,19.00.00,8.0,1744.0,41.0,1793.0,820.0,352.0,136.0,2469.0,2007.0,20.000753162353703,68.6,1.5882
25/10/2004,20.00.00,6.4,1588.0,32.5,1610.0,742.0,400.0,112.0,2230.0,1791.0,19.303693059082132,71.4,1.5805
25/10/2004,21.00.00,3.5,1319.0,19.1,1273.0,492.0,511.0,87.0,1806.0,1444.0,18.520537809177767,73.4,1.5461
25/10/2004,22.00.00,3.5,1313.0,19.6,1285.0,464.0,505.0,82.0,1803.0,1373.0,17.72495954821352,75.6,1.5226
25/10/2004,23.00.00,1.9,1073.0,10.7,1005.0,258.0,661.0,67.0,1488.0,1110.0,18.60560561902821,70.4,1.487
26/10/2004,00.00.00,2.2,1119.0,12.2,1056.0,311.0,624.0,68.0,1562.0,1099.0,16.978751905611716,76.1,1.4582
26/10/2004,01.00.00,1.6,989.0,8.0,900.0,231.0,737.0,60.0,1401.0,968.0,16.897840150864795,74.9,1.4258
26/10/2004,02.00.00,1.0,912.0,5.5,788.0,127.0,822.0,48.0,1331.0,847.0,15.624102663714439,78.5,1.3782
