Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Value
9.0,1.0,34.0,4.0,4546.0,77.0,6.0,20.0,4.0,1.0,1.0,43.0,49.0134215957366,0.0,48.964457138597965
0.0,0.0,32.0,0.0,3230.0,64.0,28.0,16.0,4.0,1.0,1.0,38.0,235.65256931228305,0.0,235.4171521601227
0.0,0.0,12.0,0.0,311.0,2.0,18.0,13.0,3.0,1.0,1.0,28.0,17.12799710467628,0.0,17.110886218457804
18.0,1.0,38.0,5.0,15940.0,200.0,290.0,71.0,4.0,1.0,1.0,44.0,1536.1217959318299,0.0,1534.587208723105
0.0,0.0,25.0,0.0,3443.0,77.0,3.0,18.0,3.0,1.0,1.0,27.0,134.53742815971887,0.0,134.40302513458414
18.0,0.0,35.0,2.0,14034.0,159.0,319.0,97.0,4.0,1.0,1.0,46.0,1404.9599340115924,0.0,1403.5563776339568
8.0,0.0,37.0,0.0,4659.0,102.0,78.0,41.0,3.0,1.0,1.0,32.0,1108.7727389364707,0.0,1107.665073862607
0.0,0.0,18.0,1.0,1404.0,25.0,2.0,5.0,3.0,1.0,1.0,33.0,28.092402580535552,0.0,28.06433824229323
5.0,0.0,23.0,1.0,1794.0,62.0,1.0,19.0,2.0,1.0,1.0,24.0,5.578004480511944,0.0,5.572432048463475
2.0,0.0,22.0,2.0,8717.0,139.0,309.0,50.0,2.0,1.0,1.0,27.0,1945.364323151162,0.0,1943.4209022489108
4.0,0.0,35.0,0.0,8169.0,183.0,50.0,63.0,2.0,1.0,1.0,22.0,653.8346543399088,0.0,653.1814728670411
5.0,1.0,26.0,0.0,4483.0,136.0,0.0,19.0,3.0,2.0,1.0,16.0,96.39524128034998,0.0,96.29894233801188
8.0,0.0,41.0,3.0,13493.0,124.0,74.0,23.0,3.0,1.0,1.0,29.0,740.6709246322285,0.0,739.9309936385891
1.0,0.0,31.0,0.0,5.0,7.0,24.0,2.0,2.0,1.0,1.0,21.0,26.767681016551254,0.0,26.74094007647475
0.0,1.0,29.0,0.0,1626.0,76.0,1.0,14.0,1.0,1.0,1.0,19.0,120.150251558679,0.0,120.03022133734153
0.0,1.0,23.0,0.0,294.0,62.0,4.0,6.0,4.0,1.0,1.0,38.0,1.94285786182587,0.0,1.9409169448809869
4.0,0.0,39.0,0.0,6138.0,98.0,20.0,19.0,1.0,1.0,1.0,19.0,241.59144307808657,0.0,241.35009298510124
6.0,0.0,28.0,1.0,16021.0,176.0,36.0,50.0,3.0,2.0,1.0,29.0,729.3813493047408,0.0,728.6526966081318
3.0,0.0,36.0,1.0,10104.0,130.0,179.0,33.0,4.0,2.0,1.0,38.0,1423.6945945373434,0.0,1422.272322215127
0.0,0.0,26.0,1.0,12163.0,200.0,44.0,88.0,3.0,1.0,1.0,35.0,1640.5805238165556,0.0,1638.9415822343194
1.0,0.0,31.0,2.0,6079.0,103.0,383.0,30.0,3.0,2.0,1.0,31.0,1497.0745117000233,0.0,1495.5789327672544
2.0,1.0,41.0,1.0,8555.0,156.0,260.0,32.0,2.0,1.0,1.0,25.0,1590.6464080140431,0.0,1589.057350663378
3.0,0.0,39.0,1.0,2081.0,69.0,48.0,26.0,2.0,1.0,1.0,21.0,379.92619635312406,0.0,379.54664970342026
2.0,0.0,43.0,0.0,503.0,4.0,149.0,9.0,4.0,1.0,1.0,42.0,502.00847201781664,0.0,501.5069650527634
9.0,0.0,29.0,2.0,4201.0,78.0,59.0,34.0,2.0,1.0,1.0,24.0,785.9383498879306,0.0,785.1531966912385
1.0,0.0,34.0,0.0,3259.0,69.0,0.0,22.0,2.0,1.0,1.0,22.0,96.23239137935295,0.0,96.13625512422861
0.0,0.0,29.0,0.0,2847.0,49.0,60.0,7.0,3.0,1.0,1.0,30.0,450.10799180973805,0.0,449.65833347626136
9.0,0.0,44.0,7.0,3157.0,87.0,2.0,12.0,3.0,1.0,1.0,27.0,81.82029444561731,0.0,81.7385558897275
3.0,0.0,32.0,0.0,9654.0,127.0,13.0,29.0,3.0,1.0,1.0,29.0,364.4712627144605,0.0,364.1071555589013
2.0,0.0,25.0,4.0,2788.0,33.0,20.0,6.0,3.0,1.0,1.0,31.0,72.09617604294941,0.0,72.02415189105828
3.0,0.0,41.0,4.0,6258.0,107.0,51.0,35.0,2.0,1.0,1.0,22.0,747.6413657640807,0.0,746.8944712927871
2.0,0.0,30.0,5.0,9846.0,117.0,28.0,30.0,4.0,1.0,1.0,41.0,428.20201662072657,0.0,427.77424237834776
8.0,0.0,32.0,0.0,130.0,119.0,0.0,2.0,2.0,1.0,1.0,23.0,0.45930187605715267,0.0,0.4588430330241281
1.0,0.0,41.0,0.0,1162.0,61.0,15.0,18.0,2.0,1.0,1.0,21.0,70.02596136387204,0.0,69.95600535851347
0.0,0.0,42.0,1.0,1991.0,68.0,146.0,26.0,3.0,2.0,1.0,31.0,409.7067156902078,0.0,409.29741827193544
0.0,0.0,18.0,0.0,299.0,93.0,2.0,14.0,3.0,1.0,1.0,33.0,1.9276142031690398,0.0,1.9256885146543836
0.0,0.0,27.0,0.0,4624.0,82.0,61.0,48.0,3.0,1.0,1.0,34.0,532.6705217518977,0.0,532.1383833685286
0.0,0.0,42.0,0.0,516.0,20.0,51.0,6.0,4.0,2.0,1.0,39.0,160.80214422268952,0.0,160.6415027199694
0.0,0.0,36.0,0.0,1097.0,43.0,52.0,10.0,3.0,1.0,1.0,30.0,191.2747367773699,0.0,191.08365312424544
11.0,0.0,20.0,1.0,10875.0,163.0,77.0,40.0,4.0,2.0,1.0,36.0,831.8649447201783,0.0,831.0339108093681
1.0,0.0,40.0,1.0,6597.0,199.0,119.0,85.0,4.0,2.0,1.0,47.0,1958.4777347137672,0.0,1956.5212135002648
0.0,0.0,36.0,2.0,4653.0,63.0,37.0,18.0,4.0,1.0,1.0,42.0,280.4853754914755,0.0,280.20517032115407
5.0,0.0,47.0,0.0,4904.0,94.0,35.0,16.0,3.0,1.0,1.0,32.0,343.03984353930815,0.0,342.69714639291493
1.0,0.0,38.0,3.0,10092.0,124.0,92.0,44.0,4.0,1.0,1.0,44.0,930.4892403819139,0.0,929.5596807012116
4.0,0.0,35.0,1.0,7924.0,132.0,28.0,49.0,3.0,1.0,1.0,30.0,448.61412425547195,0.0,448.1659582971743
4.0,0.0,41.0,1.0,6725.0,125.0,42.0,26.0,3.0,1.0,1.0,28.0,404.36061939594543,0.0,403.9566627332118
0.0,0.0,25.0,0.0,5386.0,82.0,0.0,24.0,4.0,1.0,1.0,39.0,208.26521980731002,0.0,208.05716264466517
0.0,0.0,41.0,0.0,4622.0,75.0,161.0,36.0,3.0,1.0,1.0,32.0,655.4261297567817,0.0,654.7713583983826
0.0,0.0,27.0,0.0,9594.0,132.0,45.0,34.0,3.0,2.0,1.0,30.0,693.6894815012472,0.0,692.9964850162303
1.0,1.0,43.0,0.0,1114.0,50.0,4.0,2.0,2.0,2.0,1.0,20.0,29.831454475364268,0.0,29.801652822541698
0.0,0.0,34.0,1.0,905.0,2.0,13.0,11.0,2.0,1.0,1.0,24.0,71.64398473664477,0.0,71.57241232432038
1.0,0.0,21.0,0.0,2673.0,44.0,108.0,21.0,3.0,1.0,1.0,36.0,510.80929391311895,0.0,510.29899491820026
10.0,1.0,47.0,0.0,7985.0,111.0,72.0,27.0,2.0,1.0,1.0,24.0,816.5675840640779,0.0,815.7518322318454
1.0,1.0,9.0,2.0,1423.0,52.0,226.0,11.0,3.0,1.0,1.0,27.0,526.123985764484,0.0,525.5983873771064
6.0,0.0,34.0,4.0,3770.0,80.0,2.0,15.0,2.0,1.0,1.0,26.0,163.74222506621928,0.0,163.57864641979933
3.0,0.0,26.0,2.0,10148.0,111.0,2.0,28.0,2.0,1.0,1.0,26.0,287.3971345421708,0.0,287.11002451765285
2.0,0.0,36.0,1.0,13063.0,112.0,24.0,23.0,3.0,1.0,1.0,35.0,748.8222763750507,0.0,748.0742021728771
1.0,0.0,33.0,3.0,4841.0,77.0,0.0,16.0,4.0,1.0,1.0,40.0,42.8954268453489,0.0,42.85257427107778
1.0,1.0,29.0,1.0,13878.0,123.0,100.0,31.0,3.0,1.0,1.0,35.0,1158.3139104557265,0.0,1157.1567537020233
0.0,0.0,32.0,0.0,150.0,28.0,4.0,18.0,3.0,1.0,1.0,27.0,6.616349444256872,0.0,6.609739704552313
1.0,0.0,26.0,1.0,1750.0,76.0,120.0,15.0,3.0,1.0,1.0,33.0,297.0196280063826,0.0,296.722905101281
2.0,0.0,29.0,1.0,6932.0,124.0,85.0,42.0,3.0,1.0,1.0,27.0,468.3890437363197,0.0,467.92112261370556
2.0,0.0,37.0,1.0,11811.0,117.0,0.0,16.0,3.0,1.0,1.0,29.0,65.13919462106769,0.0,65.07412050056706
1.0,0.0,29.0,1.0,3326.0,55.0,21.0,22.0,2.0,1.0,1.0,26.0,185.583532704081,0.0,185.39813456951129
1.0,1.0,23.0,0.0,1049.0,13.0,5.0,5.0,1.0,1.0,1.0,20.0,50.166667863436686,0.0,50.116551312124514
17.0,0.0,40.0,1.0,3914.0,105.0,3.0,31.0,2.0,1.0,1.0,22.0,76.82223670977449,0.0,76.74549121855586
10.0,0.0,43.0,0.0,13962.0,175.0,5.0,40.0,2.0,2.0,1.0,27.0,177.9779937628985,0.0,177.80019356932902
0.0,0.0,23.0,0.0,2640.0,45.0,11.0,5.0,2.0,1.0,1.0,23.0,82.17721627187859,0.0,82.09512115072778
0.0,1.0,30.0,0.0,1583.0,18.0,14.0,8.0,3.0,1.0,1.0,32.0,174.1797891987864,0.0,174.00578341537087
10.0,0.0,37.0,4.0,3859.0,86.0,13.0,25.0,5.0,1.0,1.0,49.0,237.9310277761148,0.0,237.6933344416729
0.0,0.0,31.0,0.0,1565.0,48.0,2.0,14.0,2.0,1.0,1.0,26.0,104.98821044134843,0.0,104.8833271142341
0.0,0.0,35.0,0.0,2966.0,31.0,67.0,9.0,3.0,1.0,1.0,29.0,508.84665434159245,0.0,508.33831602556637
10.0,0.0,32.0,4.0,14731.0,154.0,41.0,45.0,3.0,1.0,1.0,28.0,1064.051245092945,0.0,1062.9882568361077
2.0,0.0,35.0,1.0,12394.0,162.0,371.0,41.0,4.0,2.0,1.0,44.0,1384.9823018716193,0.0,1383.5987031684494
6.0,1.0,28.0,0.0,309.0,14.0,20.0,1.0,2.0,1.0,1.0,22.0,101.75059041524403,0.0,101.64894147377015
0.0,0.0,46.0,0.0,5907.0,89.0,25.0,34.0,4.0,1.0,1.0,37.0,393.2807861239011,0.0,392.8878982256751
0.0,0.0,43.0,0.0,753.0,108.0,0.0,10.0,4.0,1.0,1.0,37.0,0.02355273744873412,0.0,0.0235292082404936
3.0,0.0,28.0,1.0,11900.0,149.0,29.0,38.0,3.0,1.0,1.0,31.0,446.01689488851196,0.0,445.5713235649465
5.0,0.0,23.0,3.0,16385.0,169.0,38.0,69.0,3.0,1.0,1.0,27.0,668.5056539809509,0.0,667.8378161647855
0.0,1.0,27.0,0.0,429.0,237.0,0.0,14.0,4.0,1.0,1.0,38.0,0.03995669467941059,0.0,0.03991677790150905
7.0,0.0,33.0,4.0,12266.0,156.0,29.0,39.0,3.0,1.0,1.0,35.0,428.3593582330058,0.0,427.93142680619917
0.0,0.0,33.0,0.0,5446.0,79.0,6.0,6.0,2.0,1.0,1.0,23.0,683.2396839501685,0.0,682.5571268233444
0.0,0.0,25.0,0.0,2424.0,31.0,7.0,4.0,2.0,1.0,1.0,20.0,136.97977592169985,1.0,136.842932988711
1.0,0.0,24.0,1.0,5873.0,93.0,109.0,25.0,4.0,1.0,1.0,38.0,1030.4416399887768,0.0,1029.412227761015
0.0,0.0,30.0,0.0,7086.0,93.0,30.0,25.0,2.0,1.0,1.0,21.0,356.3846900815301,0.0,356.0286614201096
1.0,0.0,17.0,0.0,8922.0,113.0,1.0,38.0,3.0,1.0,1.0,27.0,229.07863029656306,0.0,228.84978051604682
1.0,0.0,33.0,0.0,3149.0,58.0,5.0,15.0,4.0,1.0,1.0,41.0,103.71533537209312,0.0,103.61172364844457
2.0,0.0,27.0,4.0,2048.0,50.0,7.0,15.0,2.0,1.0,1.0,21.0,187.35135558555254,0.0,187.1641913941582
0.0,0.0,24.0,0.0,265.0,93.0,7.0,17.0,3.0,1.0,1.0,28.0,22.533657386546867,0.0,22.51114624030654
1.0,1.0,24.0,0.0,102.0,113.0,0.0,2.0,3.0,1.0,1.0,27.0,7.9047146647369155,0.0,7.896817846890017
1.0,0.0,18.0,0.0,1610.0,50.0,6.0,12.0,1.0,1.0,1.0,18.0,162.0590649280441,0.0,161.89716776028362
2.0,0.0,21.0,0.0,924.0,21.0,67.0,7.0,3.0,1.0,1.0,30.0,89.40865279500726,0.0,89.31933346154561
1.0,0.0,37.0,1.0,1083.0,34.0,1.0,24.0,3.0,1.0,1.0,27.0,62.68053165521513,0.0,62.61791374147359
9.0,0.0,23.0,0.0,888.0,30.0,122.0,22.0,2.0,1.0,1.0,27.0,541.2319422220418,0.0,540.6912509710702
10.0,0.0,34.0,3.0,3943.0,87.0,236.0,37.0,4.0,1.0,1.0,38.0,707.6797733365686,0.0,706.9728005360319
0.0,0.0,8.0,0.0,1981.0,51.0,9.0,21.0,2.0,1.0,1.0,24.0,89.95339164069395,0.0,89.86352811258126
0.0,0.0,25.0,0.0,3807.0,64.0,3.0,5.0,2.0,1.0,1.0,21.0,188.9736228786363,0.0,188.78483804059553
1.0,0.0,5.0,1.0,1643.0,32.0,4.0,10.0,2.0,1.0,1.0,25.0,206.6941265762694,0.0,206.48763893733184
5.0,0.0,44.0,2.0,1879.0,40.0,178.0,38.0,3.0,1.0,1.0,31.0,632.8555855781489,0.0,632.2233622159323
4.0,0.0,34.0,1.0,1885.0,63.0,1.0,25.0,3.0,1.0,1.0,30.0,33.2560878072527,0.0,33.22286494231035
3.0,0.0,30.0,0.0,1709.0,38.0,0.0,4.0,4.0,1.0,1.0,37.0,14.475351047820096,0.0,14.460890157662421
0.0,0.0,20.0,0.0,190.0,209.0,1.0,4.0,3.0,1.0,1.0,27.0,70.94628735649329,0.0,70.87541194454866
0.0,0.0,29.0,0.0,147.0,197.0,1.0,3.0,2.0,1.0,1.0,25.0,4.697060322305449,0.0,4.692367954351092
1.0,0.0,44.0,2.0,3018.0,52.0,368.0,23.0,5.0,1.0,1.0,49.0,1575.6828038739652,0.0,1574.1086951787847
0.0,0.0,43.0,0.0,1036.0,7.0,45.0,8.0,4.0,1.0,1.0,42.0,345.58157321483225,0.0,345.23633687795393
13.0,0.0,37.0,1.0,7526.0,140.0,13.0,31.0,4.0,1.0,1.0,43.0,275.79635814766283,0.0,275.5208373103522
4.0,0.0,29.0,1.0,2579.0,50.0,9.0,2.0,2.0,1.0,1.0,23.0,354.0426781269227,0.0,353.6889891377845
2.0,0.0,21.0,6.0,2926.0,48.0,98.0,14.0,3.0,1.0,1.0,31.0,961.9194389908096,0.0,960.9584805102983
3.0,1.0,38.0,0.0,4560.0,147.0,3.0,36.0,2.0,1.0,1.0,21.0,256.94897715791404,0.0,256.6922848730407
0.0,0.0,24.0,0.0,3798.0,76.0,9.0,19.0,3.0,1.0,1.0,29.0,309.9226555565617,0.0,309.6130425140474
0.0,0.0,13.0,0.0,3610.0,83.0,28.0,21.0,2.0,1.0,1.0,27.0,237.17027503644505,0.0,236.93334169475006
7.0,0.0,32.0,2.0,3532.0,98.0,65.0,26.0,3.0,2.0,1.0,29.0,162.2506606720865,0.0,162.08857209998635
1.0,0.0,35.0,3.0,721.0,3.0,38.0,3.0,2.0,1.0,1.0,26.0,71.7700747032196,0.0,71.69837632689264
0.0,0.0,19.0,0.0,794.0,47.0,0.0,22.0,2.0,1.0,1.0,25.0,14.467465937465233,0.0,14.453012924540676
5.0,1.0,36.0,0.0,11459.0,159.0,0.0,31.0,3.0,1.0,1.0,46.0,38.7299236104318,0.0,38.691232378053705
5.0,1.0,42.0,3.0,12178.0,155.0,35.0,44.0,3.0,1.0,1.0,29.0,618.619379393066,1.0,618.0013780150502
0.0,1.0,25.0,1.0,5760.0,76.0,264.0,34.0,5.0,1.0,1.0,52.0,943.4050450519302,1.0,942.4625824694598
0.0,0.0,23.0,0.0,11791.0,143.0,18.0,62.0,3.0,1.0,1.0,35.0,654.0793046751264,0.0,653.4258787963295
2.0,1.0,38.0,2.0,5665.0,81.0,37.0,15.0,3.0,1.0,1.0,29.0,379.6914379535398,0.0,379.3121258277116
1.0,0.0,41.0,0.0,344.0,26.0,21.0,17.0,2.0,1.0,1.0,26.0,25.740765713778114,0.0,25.715050663114972
0.0,0.0,21.0,1.0,4501.0,71.0,64.0,43.0,4.0,1.0,1.0,41.0,339.9457635349784,0.0,339.6061573776005
1.0,0.0,30.0,2.0,2173.0,34.0,33.0,32.0,2.0,1.0,1.0,21.0,53.96723061382742,0.0,53.91331729653083
2.0,0.0,43.0,0.0,7018.0,137.0,20.0,51.0,3.0,1.0,1.0,28.0,240.3047770632654,0.0,240.06471235091422
0.0,0.0,39.0,0.0,188.0,171.0,0.0,0.0,2.0,1.0,1.0,23.0,2.7925847413387257,0.0,2.789794946392331
2.0,0.0,13.0,1.0,4365.0,76.0,1.0,26.0,4.0,1.0,1.0,37.0,93.91559388084852,0.0,93.8217721087397
3.0,0.0,33.0,1.0,5192.0,94.0,7.0,23.0,4.0,1.0,1.0,37.0,72.46456844306404,0.0,72.39217626679718
2.0,0.0,31.0,3.0,12949.0,131.0,36.0,40.0,3.0,1.0,1.0,32.0,886.3200686431807,0.0,885.4346340091707
17.0,0.0,40.0,1.0,1659.0,64.0,86.0,17.0,2.0,1.0,1.0,27.0,326.9552342791889,0.0,326.6286056735151
0.0,0.0,39.0,0.0,3686.0,56.0,0.0,20.0,4.0,1.0,1.0,44.0,42.19759524341032,0.0,42.15543980360667
2.0,0.0,39.0,0.0,4193.0,54.0,6.0,16.0,2.0,1.0,1.0,23.0,291.7515357026224,0.0,291.4600756269951
2.0,0.0,28.0,1.0,1349.0,52.0,1.0,19.0,1.0,1.0,1.0,19.0,44.68368717007664,0.0,44.63904812195464
10.0,1.0,33.0,0.0,5657.0,125.0,37.0,48.0,3.0,1.0,1.0,32.0,305.1926919440575,0.0,304.8878041399173
10.0,0.0,37.0,8.0,12255.0,197.0,270.0,84.0,4.0,1.0,1.0,37.0,1417.2611090221733,0.0,1415.8452637584135
0.0,1.0,26.0,0.0,5147.0,100.0,2.0,34.0,1.0,1.0,1.0,20.0,51.40707286448631,0.0,51.355717147338915
2.0,1.0,37.0,0.0,1271.0,47.0,39.0,5.0,4.0,1.0,1.0,41.0,159.72784520203865,0.0,159.56827692511337
1.0,0.0,29.0,1.0,12063.0,162.0,33.0,56.0,3.0,1.0,1.0,28.0,543.4459955962042,0.0,542.9030925037
0.0,0.0,28.0,0.0,2077.0,68.0,60.0,14.0,4.0,1.0,1.0,16.0,178.6032787547264,0.0,178.42485390082538
5.0,0.0,30.0,2.0,2424.0,51.0,21.0,8.0,2.0,1.0,1.0,25.0,164.10105245256392,0.0,163.93711533722654
1.0,0.0,43.0,0.0,786.0,64.0,60.0,21.0,2.0,2.0,1.0,25.0,365.6557735404529,0.0,365.29048305739514
0.0,0.0,11.0,1.0,5418.0,106.0,1.0,35.0,3.0,1.0,1.0,28.0,338.646073776965,0.0,338.3077660109537
0.0,0.0,37.0,0.0,668.0,60.0,1.0,7.0,2.0,1.0,1.0,21.0,81.49388197950542,0.0,81.41246950999535
0.0,0.0,22.0,0.0,1067.0,26.0,0.0,10.0,2.0,1.0,1.0,24.0,8.775571906811333,0.0,8.766805101709615
9.0,0.0,31.0,7.0,15458.0,173.0,24.0,79.0,3.0,1.0,1.0,32.0,767.403677975187,0.0,766.637040934252
0.0,0.0,36.0,0.0,4275.0,110.0,2.0,54.0,5.0,1.0,1.0,16.0,82.7748570285772,0.0,82.6921648637134
1.0,0.0,30.0,0.0,537.0,21.0,25.0,3.0,2.0,1.0,1.0,23.0,360.47784507170996,0.0,360.1177273443652
23.0,0.0,31.0,7.0,8623.0,192.0,93.0,62.0,3.0,2.0,1.0,34.0,1521.5414739903624,0.0,1520.021452537823
2.0,0.0,35.0,0.0,789.0,23.0,8.0,18.0,3.0,1.0,1.0,28.0,13.644365045470638,0.0,13.630734311159463
13.0,1.0,37.0,4.0,3264.0,94.0,172.0,39.0,3.0,1.0,1.0,31.0,621.2166138035706,0.0,620.5960177857842
6.0,1.0,38.0,6.0,8122.0,139.0,41.0,59.0,2.0,1.0,1.0,40.0,261.210432641182,0.0,260.9494831580237
0.0,0.0,29.0,0.0,320.0,232.0,38.0,1.0,3.0,1.0,1.0,35.0,38.11452620980003,0.0,38.07644976003996
1.0,0.0,40.0,0.0,772.0,48.0,9.0,18.0,2.0,1.0,1.0,25.0,295.0123207049588,0.0,294.7176031018567
0.0,0.0,29.0,0.0,1970.0,74.0,50.0,30.0,3.0,1.0,1.0,28.0,345.2809655371488,0.0,344.93602950764074
0.0,0.0,11.0,0.0,379.0,9.0,51.0,7.0,1.0,1.0,1.0,19.0,139.73656939056582,0.0,139.59697241814754
0.0,0.0,41.0,0.0,928.0,58.0,9.0,13.0,3.0,1.0,1.0,29.0,99.64693407290999,0.0,99.54738668622366
0.0,0.0,33.0,0.0,2069.0,59.0,35.0,5.0,2.0,1.0,1.0,17.0,265.77186382550656,0.0,265.5063574680383
2.0,0.0,26.0,3.0,10188.0,107.0,75.0,28.0,3.0,1.0,1.0,35.0,837.2531326568424,0.0,836.4167159409005
3.0,0.0,34.0,2.0,2346.0,85.0,55.0,9.0,3.0,2.0,1.0,31.0,551.523251117646,0.0,550.9722788388067
2.0,1.0,43.0,0.0,1321.0,46.0,7.0,13.0,2.0,1.0,1.0,21.0,54.75188851383564,0.0,54.69719132251306
8.0,1.0,42.0,0.0,1015.0,45.0,36.0,16.0,4.0,1.0,1.0,40.0,136.27785151285346,0.0,136.14170980305028
10.0,0.0,32.0,1.0,1566.0,61.0,0.0,19.0,2.0,1.0,1.0,24.0,7.164727535880198,0.0,7.157569965914277
7.0,1.0,34.0,5.0,16916.0,132.0,328.0,25.0,4.0,2.0,1.0,41.0,1892.6907762962403,0.0,1890.7999763199186
2.0,0.0,24.0,1.0,607.0,15.0,50.0,18.0,3.0,1.0,1.0,29.0,135.95919344426719,0.0,135.82337007419287
7.0,1.0,43.0,1.0,3651.0,66.0,219.0,12.0,3.0,1.0,1.0,29.0,633.5793796391886,0.0,632.9464332059819
2.0,0.0,36.0,0.0,446.0,10.0,1.0,12.0,3.0,1.0,1.0,32.0,51.4329805761621,0.0,51.38159897718486
3.0,1.0,40.0,0.0,3473.0,91.0,11.0,30.0,2.0,1.0,1.0,21.0,336.94835358588415,0.0,336.6117418440397
0.0,0.0,30.0,0.0,1882.0,33.0,0.0,11.0,4.0,1.0,1.0,37.0,16.463761023663906,0.0,16.44731370995394
1.0,0.0,38.0,1.0,4773.0,85.0,29.0,62.0,3.0,1.0,1.0,30.0,511.36780407263535,0.0,510.85694712550935
0.0,0.0,11.0,1.0,1479.0,43.0,40.0,22.0,4.0,1.0,1.0,39.0,135.3776223003586,0.0,135.24237992043803
5.0,0.0,38.0,2.0,7194.0,113.0,27.0,38.0,2.0,1.0,1.0,21.0,732.3120544839372,0.0,731.5804740099265
1.0,0.0,33.0,1.0,2896.0,62.0,27.0,29.0,3.0,1.0,1.0,35.0,161.62248186656976,0.0,161.46102084572388
0.0,0.0,32.0,1.0,3757.0,86.0,30.0,49.0,2.0,1.0,1.0,25.0,133.29921196245445,0.0,133.16604591653777
8.0,0.0,32.0,0.0,1583.0,20.0,63.0,8.0,3.0,1.0,1.0,36.0,93.9732004088537,0.0,93.87932108776585
5.0,0.0,41.0,0.0,2375.0,92.0,14.0,57.0,3.0,1.0,1.0,28.0,81.56259990234538,0.0,81.48111878356173
0.0,0.0,38.0,0.0,149.0,198.0,11.0,9.0,3.0,1.0,1.0,30.0,31.972417480827602,0.0,31.940477003823744
6.0,0.0,32.0,1.0,10280.0,131.0,4.0,24.0,2.0,1.0,1.0,23.0,357.53429763986594,0.0,357.1771205193462
0.0,0.0,42.0,1.0,1428.0,169.0,61.0,25.0,3.0,1.0,1.0,28.0,1944.7404786426705,0.0,1942.797680961707
0.0,0.0,24.0,0.0,8821.0,110.0,86.0,37.0,3.0,2.0,1.0,30.0,1080.304587678727,0.0,1079.2253623164095
2.0,0.0,19.0,2.0,1235.0,39.0,0.0,22.0,1.0,1.0,1.0,17.0,0.17834232970915073,0.0,0.17816416554360695
2.0,0.0,38.0,0.0,5512.0,73.0,15.0,27.0,2.0,1.0,1.0,27.0,486.95212243026464,0.0,486.4656567734907
2.0,0.0,44.0,2.0,3047.0,88.0,0.0,23.0,4.0,1.0,1.0,40.0,7.6351073383368115,0.0,7.627479858478326
1.0,0.0,33.0,1.0,1510.0,33.0,170.0,14.0,4.0,1.0,1.0,38.0,402.86725339042795,0.0,402.46478860182566
0.0,0.0,23.0,0.0,1202.0,30.0,0.0,5.0,3.0,1.0,1.0,31.0,10.92845356752263,0.0,10.91753603149113
0.0,1.0,39.0,1.0,5576.0,70.0,38.0,4.0,3.0,1.0,1.0,31.0,511.11941793313144,0.0,510.60880912400694
1.0,0.0,24.0,1.0,208.0,232.0,3.0,4.0,3.0,1.0,1.0,31.0,0.05264628925193246,0.0,0.052593695556376024
0.0,0.0,20.0,1.0,40.0,168.0,3.0,75.0,2.0,1.0,1.0,26.0,7.704108998341029,0.0,7.696412585755267
0.0,0.0,42.0,0.0,3796.0,85.0,53.0,16.0,1.0,1.0,1.0,39.0,654.1829405816932,0.0,653.529411170522
6.0,0.0,29.0,0.0,2291.0,94.0,2.0,18.0,1.0,1.0,1.0,19.0,49.126432422566026,0.0,49.07735506749847
3.0,0.0,21.0,0.0,6923.0,120.0,19.0,44.0,4.0,1.0,1.0,43.0,259.9750659930711,0.0,259.7153506424284
1.0,1.0,31.0,0.0,1767.0,60.0,23.0,12.0,2.0,1.0,1.0,20.0,299.5286160631649,0.0,299.2293866764881
3.0,0.0,32.0,6.0,7689.0,119.0,125.0,32.0,3.0,2.0,1.0,29.0,1345.3788873291414,0.0,1344.0348524766634
0.0,0.0,39.0,0.0,128.0,128.0,4.0,5.0,2.0,1.0,1.0,25.0,68.61384050493598,0.0,68.54529520972618
1.0,0.0,31.0,0.0,5179.0,76.0,30.0,19.0,4.0,1.0,1.0,37.0,703.3828833248144,0.0,702.680203121692
1.0,0.0,25.0,0.0,6787.0,102.0,99.0,56.0,3.0,1.0,1.0,31.0,1106.6887203615008,0.0,1105.5831372242753
2.0,0.0,34.0,1.0,2130.0,57.0,1.0,27.0,3.0,1.0,1.0,31.0,29.90747593757746,0.0,29.877598339238187
3.0,0.0,34.0,0.0,276.0,11.0,28.0,16.0,3.0,1.0,1.0,32.0,13.63444939623633,0.0,13.620828567668648
1.0,1.0,30.0,1.0,827.0,27.0,7.0,10.0,3.0,1.0,1.0,17.0,77.6427443716133,0.0,77.56517919242081
5.0,0.0,25.0,0.0,7290.0,115.0,71.0,15.0,2.0,1.0,1.0,26.0,593.3025587583668,0.0,592.7098489094567
0.0,0.0,27.0,0.0,2104.0,25.0,82.0,7.0,2.0,1.0,1.0,25.0,491.574205994487,0.0,491.0831228716148
0.0,0.0,42.0,0.0,2454.0,38.0,0.0,5.0,2.0,1.0,1.0,21.0,15.093431577986777,0.0,15.078353224762001
2.0,0.0,38.0,2.0,7202.0,90.0,31.0,27.0,5.0,1.0,1.0,49.0,470.6756626000641,0.0,470.20545714292064
1.0,0.0,25.0,1.0,5930.0,83.0,42.0,8.0,2.0,1.0,1.0,22.0,340.36687871835653,0.0,340.02685186648966
